cvrnum;employees;established;pubyear;liquidityratio;roi;solvencyratio;netturnover;grossprofit;equity;netresult;currency;
26583756;2 - 4;2002;2019;202,38;-4,8;54,4;-;1.328;2.107;-90;DKK;
37891428;10 - 19;1972;2019;94,77;4,4;28,1;-;4.157;4.689;254;DKK;
37954829;50 - 99;2016;2019;145,87;22,5;23,1;-;46.340;12.856;9.192;DKK;
37928615;20 - 49;1972;2019;123,43;8,7;39,8;-;23.038;12.763;2.818;DKK;
37932000;5 - 9;2016;2019;122,85;17,2;48,9;-;1.390;445;107;DKK;
16996505;5 - 9;1993;2019;252,58;30,9;60,4;-;3.065;1.403;552;DKK;
13237409;50 - 99;1989;2019;72,23;2,5;9;-;40.093;9.752;1.812;DKK;
25934458;20 - 49;2001;2019;2.380,86;-0;72;29.211;20.212;1.995.238;70.811;DKK;
39333708;2 - 4;2018;2019;119,32;17,2;24,1;-;1.354;487;239;DKK;
37990132;5 - 9;2016;2019;71,29;-69,2;-10,6;-;1.552;-58;-299;DKK;
41257911;200 - 499;1925;2020;196,49;-19,5;46,9;2.036.000;838.000;832.000;-576.000;DKK;
38011219;20 - 49;1972;2019;179,35;3,8;44,2;-;9.704;3.683;232;DKK;
71298116;50 - 99;1983;2019;149,33;13,8;35,2;-;67.632;38.664;12.306;DKK;
30273702;-;2007;2018;73,19;-3,4;-5,4;-;12.645;-1.618;-1.670;DKK;
38074393;10 - 19;2016;2018;89,23;9,5;11,1;-;2.073;830;544;DKK;
39694158;10 - 19;2018;2019;79,85;-10;-4,8;-;3.505;-121;-221;DKK;
38035568;5 - 9;2016;2020;63,69;20,8;17;-;3.217;556;481;DKK;
30082966;2 - 4;2006;2019;260,67;1,4;63;-;2.582;3.017;53;DKK;
38060996;-;2016;2019;286,7;-2,5;65,1;-;-4;96;0;DKK;
36018887;5 - 9;2014;2019;302,17;27,3;64,2;-;2.439;2.951;882;DKK;
64600028;100 - 199;1950;2019;157,64;8,2;37,9;-;30.453;73.151;11.038;DKK;
30536460;2 - 4;2014;2018;145,81;78;70;-;325;252;217;DKK;
38090216;50 - 99;1975;2018;132,37;0,5;45,9;128.811;76.025;454.895;42.553;DKK;
34896461;5 - 9;2013;2019;278,84;24,9;68,3;-;5.525;4.426;1.263;DKK;
39367890;2 - 4;2018;2019;92,36;13,1;13,4;-;673;74;50;DKK;
39182521;5 - 9;2017;2019;91,03;0,9;11,1;-;1.806;320;-10;DKK;
13639108;200 - 499;1989;2018;89,4;20,5;28,3;357.659;256.572;152.003;2.909;DKK;
38154133;5 - 9;2016;2019;231,28;30,7;41,7;-;5.183;1.934;956;DKK;
17616617;-;1917;2018;115,84;0,5;12,3;4.786.000;4.786.000;34.332.000;2.500.000;DKK;
18235641;10 - 19;1995;2019;91,43;-23,7;15,4;-;1.119;468;-592;DKK;
20950587;20 - 49;1998;2019;61,47;8,9;27;40.375;28.716;7.237;2.046;DKK;
25337433;5 - 9;2000;2019;227,55;32,4;57;-;4.182;1.306;558;DKK;
38224549;10 - 19;2016;2019;104,63;2,2;4,2;-;5.615;261;10;DKK;
30528328;2 - 4;2007;2019;146,66;6,5;33;-;2.081;807;114;DKK;
38229311;20 - 49;1969;2019;93,39;1,6;23,7;-;8.814;5.871;709;DKK;
37234117;2 - 4;2015;2020;28,7;-10,5;-7,4;-;480;-244;-273;DKK;
34607907;20 - 49;2012;2019;163,33;11,3;51;-;4.148;1.618;263;DKK;
37589136;5 - 9;2016;2019;124,16;23,6;44,3;-;4.341;2.401;944;DKK;
76180113;200 - 499;1985;2019;127,26;12,4;36,5;982.691;159.086;162.180;78.232;DKK;
15369000;5 - 9;1991;2019;256,67;28,9;61,2;-;2.508;3.671;1.366;DKK;
36971320;5 - 9;2015;2019;131,91;15,9;25,5;-;1.713;806;389;DKK;
39873737;20 - 49;2018;2019;110,69;2,5;21;-;9.384;5.787;457;DKK;
38330284;20 - 49;2017;2019;134,84;21,2;26,7;-;58.754;21.723;12.403;DKK;
26076978;100 - 199;2001;2018;50,46;-4,3;23,8;376.102;153.368;69.078;-11.174;DKK;
38957155;2 - 4;2017;2019;77,53;27,7;4;-;1.275;20;137;DKK;
14711198;10 - 19;1990;2019;157,01;3,6;42,7;-;7.627;4.600;246;DKK;
37277851;1;2015;2019;331,65;20,1;67,4;-;441;337;68;DKK;
37833789;10 - 19;2016;2019;30,08;-19,7;11,1;-;2.062;842;-1.378;DKK;
39813823;5 - 9;2018;2019;70,25;17;11,1;-;3.214;475;425;DKK;
27506488;50 - 99;2004;2019;173,4;-16,4;46,4;-;53.092;12.778;-3.279;DKK;
28688415;2 - 4;2005;2019;187,9;28,9;50,6;-;3.608;2.482;1.134;DKK;
36728108;5 - 9;2015;2019;129,62;7,9;41,8;-;3.812;1.919;212;DKK;
37242772;5 - 9;2015;2019;33,1;-262,4;-202,2;-;-4.472;-4.299;-4.373;DKK;
37288438;2 - 4;2015;2019;172,68;3,1;59,6;-;995;318;8;DKK;
37820725;5 - 9;2016;2019;98,94;37,1;23,2;-;2.455;96;111;DKK;
38885189;1;2017;2019;20,12;-23,9;-21,1;-;-222;-470;-431;DKK;
39199882;5 - 9;2018;2019;116,72;6,2;14,3;-;1.051;56;6;DKK;
83933410;200 - 499;1978;2019;13,73;-30,7;23,9;175.140;-;57.907;-78.697;DKK;
38389912;100 - 199;1945;2019;100,53;2,7;25,8;2.788.049;434.902;384.431;1.028;DKK;
38775545;10 - 19;2017;2019;51,71;2,1;6,3;-;3.894;215;15;DKK;
38426516;20 - 49;1972;2019;365,04;16,1;74,7;-;16.063;27.803;4.547;DKK;
32075193;50 - 99;2009;2018;94,88;-0,6;-1,4;-;65.043;-7.956;-2.539;DKK;
34697728;10 - 19;2012;2019;384,4;-12,4;76,2;-;5.803;20.732;-2.662;DKK;
36959231;2 - 4;2015;2019;138,03;8,8;29,1;-;2.090;337;88;DKK;
38790080;5 - 9;2017;2019;219,72;-1,4;56,6;-;555;234;-7;DKK;
33500734;20 - 49;2011;2019;195,26;6,4;58,1;-;17.158;12.493;1.011;DKK;
39136481;5 - 9;2017;2019;98,9;-17,5;4,3;-;3.161;79;-280;DKK;
38454218;200 - 499;1951;2019;116,99;8,6;49,5;1.234.681;488.274;544.217;51.616;DKK;
38465120;2 - 4;2017;2019;37,43;-178;-141,9;-;-324;-570;-564;DKK;
10633397;20 - 49;1987;2019;219,1;44,7;54,6;-;19.094;7.199;4.562;DKK;
12136498;50 - 99;1988;2020;308,27;37,3;64,5;-;67.943;36.380;16.343;DKK;
26267676;100 - 199;2001;2019;189,18;1,8;68,8;335.222;96.117;163.166;568;DKK;
28707398;100 - 199;2005;2019;185,07;15,8;52,7;-;65.818;33.357;15.285;DKK;
30814894;2 - 4;2007;2019;102,03;0,2;11,5;-;851;62;-10;DKK;
38305042;5 - 9;2017;2019;97,44;0,2;-5,2;-;1.016;-110;-57;DKK;
40118675;2 - 4;2018;2019;84,72;3,6;1,6;-;1.003;91;41;DKK;
52843111;100 - 199;1975;2019;140,43;1,6;28,4;531.300;122.243;196.119;4.360;DKK;
29416982;100 - 199;2006;2020;382,78;33,8;76,4;-;111.674;115.475;39.868;DKK;
37123595;2 - 4;2015;2019;50,34;-45,2;-25,7;-;-2.369;-2.066;-3.199;DKK;
40335196;2 - 4;2019;2019;90,29;43,5;39,5;-;906;321;271;DKK;
59891510;100 - 199;1976;2019;144,21;7,8;36,7;-;25.009;35.356;5.413;DKK;
30282671;10 - 19;2007;2018;107,53;-10,4;41,4;-;305;1.597;-314;DKK;
38572318;20 - 49;1957;2020;61,32;3,1;53,8;19.036;5.549;28.819;1.806;DKK;
45941728;100 - 199;1967;2019;375,29;25,1;78,4;-;85.642;112.371;28.576;DKK;
27550185;20 - 49;2004;2019;43,72;9;7,2;-;21.318;1.826;-658;DKK;
34220964;10 - 19;2012;2019;88,04;-42,8;-13,5;-;4.266;-388;-1.039;DKK;
36022035;10 - 19;2014;2019;118,42;3,7;44,9;-;5.397;2.670;34;DKK;
38753061;5 - 9;2017;2019;107,48;-5,8;58,3;-;156;2.286;-209;DKK;
56470417;100 - 199;1976;2019;132,99;1,2;46,5;298.392;91.272;127.349;1.385;DKK;
12596774;-;1988;2019;48,48;3,2;45,5;1.389.748;592.229;277.856;15.769;DKK;
26181992;20 - 49;2001;2018;124,89;4,7;24,4;505.013;28.516;56.168;7.582;DKK;
38635212;200 - 499;1982;2019;141,22;4;47,7;410.187;148.960;82.496;5.960;DKK;
27216609;5 - 9;2003;2019;108,79;89;13,3;-;1.852;81;407;DKK;
27527213;-;2006;2019;52,06;-43,4;-64,2;-;-212;-478;-279;DKK;
39408503;5 - 9;2018;2019;397,17;73,6;60,1;-;2.402;778;728;DKK;
39668009;5 - 9;2018;2019;311,28;28,9;70,8;-;3.290;3.201;1.044;DKK;
39684365;10 - 19;2018;2019;117,5;14,5;30,2;-;8.526;1.675;602;DKK;
39712156;5 - 9;2018;2018;106,98;21,8;15,6;-;2.801;1.102;1.052;DKK;
39949709;5 - 9;2018;2019;127,21;-7,2;33,5;-;2.256;860;-140;DKK;
38608266;2 - 4;2017;2018;130,52;3,1;23,4;-;139;51;3;DKK;
46991028;50 - 99;1973;2019;125,15;13,4;51,9;-;30.930;18.801;3.801;DKK;
34735948;20 - 49;2012;2019;48,56;-105,3;-103,6;-;2.971;-4.670;-4.882;DKK;
34897778;20 - 49;2012;2018;903,16;-0,6;19,9;-;3.892;74.237;30.615;DKK;
43324616;50 - 99;1920;2018;99,47;7,8;18,7;280.967;61.920;48.010;10.426;DKK;
30899849;100 - 199;2007;2019;42,87;-38,5;6,1;82.889;12.659;10.943;-72.089;DKK;
40077677;2 - 4;2018;2019;19,49;-312,4;-265,1;-;70;-255;-305;DKK;
27349803;2 - 4;2003;2019;6,33;4,8;39,2;-;572;1.837;55;DKK;
27507980;20 - 49;2004;2019;266,92;-43,1;67,5;-;7.690;16.338;-8.204;DKK;
36198346;10 - 19;2014;2019;36,73;-20,9;9,9;-;3.001;435;-915;DKK;
37190365;2 - 4;2015;2019;122,74;16,4;18,5;-;1.634;174;110;DKK;
39649489;2 - 4;2018;2019;7,5;8,1;-4,4;-;1.310;-28;46;DKK;
40396705;2 - 4;2019;2019;84,58;-8,3;-2,7;-;146;-16;-66;DKK;
20999349;10 - 19;1998;2019;166,99;15,9;39,2;10.857;6.922;1.019;314;DKK;
38402439;2 - 4;2017;2019;22,79;-18,3;-45,8;-;1.442;-853;-277;DKK;
16993409;20 - 49;1993;2019;168,93;10,7;75,8;370.124;79.738;156.787;15.262;DKK;
36396393;20 - 49;2014;2019;21,25;17,4;12,7;-;15.015;2.461;665;DKK;
37092363;2 - 4;2015;2019;108,11;6,8;12;-;301;151;36;DKK;
38714295;-;2017;2019;79,68;-1,4;27,3;17.165.011;-;1.312.622;-122.370;DKK;
39181169;2 - 4;2017;2019;26,2;-29,9;73,4;-;-27;1.421;-584;DKK;
44065118;100 - 199;1959;2019;284,27;4,5;76,5;285.370;87.359;167.727;7.317;DKK;
76486212;-;1984;2019;153,7;6,8;15,4;30.459.321;3.878.264;3.649.610;2.430.662;DKK;
25307860;10 - 19;2000;2019;281,9;-4,6;63;-;6.051;8.094;-494;DKK;
38300288;50 - 99;2016;2019;80,54;-3,4;10,5;-;7.811;5.564;-2.388;DKK;
40115935;5 - 9;2018;2019;38,19;74,6;60,9;-;2.121;1.092;1.042;DKK;
31089042;5 - 9;2007;2019;313,63;63,2;69,2;-;4.561;2.015;1.420;DKK;
39445824;2 - 4;2018;2019;66,53;-26,5;-33;-;399;-271;-232;DKK;
49667728;20 - 49;1974;2019;73,14;4,5;21,6;-;13.294;3.368;370;DKK;
32770088;5 - 9;2010;2018;186,35;23,3;48;-;1.706;951;412;DKK;
14982442;200 - 499;1991;2019;165,98;12,3;49,1;462.622;138.128;122.367;24.411;DKK;
16382477;5 - 9;1992;2019;158,47;32,3;51,4;-;3.841;1.090;572;DKK;
25328949;-;2000;2018;133,09;16,2;29,5;292.977;49.741;17.138;8.461;DKK;
27587887;20 - 49;2004;2019;192,6;-91,7;44,8;2.281;-3.070;7.601;-23.930;DKK;
31949386;10 - 19;2009;2019;388,31;12;65,9;-;4.288;2.977;400;DKK;
36466871;200 - 499;2014;2018;191,73;4;64,4;56.615;-;46.741;2.487;EUR;
34607109;100 - 199;2012;2019;207,01;5,1;39,6;-;129.598;186.374;29.235;DKK;
38022067;5 - 9;2016;2019;147,09;9,8;34,2;-;2.527;349;61;DKK;
40117733;5 - 9;2018;2019;53,89;-27,7;-27,3;-;753;-687;-737;DKK;
27728618;20 - 49;2004;2019;126,76;4,8;27,5;-;7.564;2.845;42;DKK;
30075277;20 - 49;2006;2018;24,1;-361,2;-371,8;5.428;-18.172;-46.352;-55.640;DKK;
31585457;20 - 49;2008;2019;402,77;10,6;66;-;23.381;5.000;672;DKK;
34700516;5 - 9;2012;2019;191,94;4,8;49,4;-;1.055;360;16;DKK;
38846817;20 - 49;1946;2019;120,16;5,4;18,5;-;11.799;7.480;1.169;DKK;
37663522;1;2016;2019;71,51;10,8;23,9;-;280;78;27;DKK;
38252496;10 - 19;2016;2018;91,71;13,1;26,4;-;5.381;1.538;521;DKK;
38870610;10 - 19;1972;2019;221,81;25,3;50,4;-;16.547;13.015;5.034;DKK;
38472267;2 - 4;2017;2019;77,05;14,4;36,9;-;793;442;104;DKK;
40173420;2 - 4;2019;2019;39,08;-33,2;6,2;-;402;56;-254;DKK;
32322425;5 - 9;2011;2019;109,85;-13,9;-14;-;1.418;-1.166;-1.039;DKK;
35469761;20 - 49;2013;2019;145,85;61,8;33,9;-;22.207;2.979;4.236;DKK;
13863385;200 - 499;1990;2018;220,87;14,3;65,4;846.805;354.470;702.644;149.367;DKK;
31467519;50 - 99;2008;2019;52,2;8,3;32;-;55.906;39.485;7.024;DKK;
34451281;5 - 9;2012;2019;79,29;-8,8;-77;-;4.328;-3.104;-592;DKK;
39696509;2 - 4;2018;2019;76,14;38,3;34,4;-;1.492;321;271;DKK;
26525764;10 - 19;2002;2019;159,83;30,8;40,4;-;11.583;4.990;2.710;DKK;
38765981;20 - 49;2017;2018;138,68;36;29,2;-;6.917;689;639;DKK;
40297871;5 - 9;2019;2019;97,79;13,7;9,8;-;1.363;235;185;DKK;
28111576;100 - 199;2004;2019;158,02;4,3;40,9;421.445;-;51.616;829;EUR;
37849170;2 - 4;2016;2020;124,27;16,8;23,1;-;1.678;998;459;DKK;
38234978;5 - 9;2016;2018;26,25;5,5;8,3;-;178;52;9;DKK;
39938774;1;2018;2019;87,25;45,2;41,8;-;880;261;211;DKK;
40111751;50 - 99;2018;2019;275,09;9,9;71,9;-;53.421;64.959;49.854;DKK;
86476312;50 - 99;1979;2019;102,73;5,1;28,3;-;38.509;17.270;2.924;DKK;
41888016;50 - 99;1975;2019;334,72;12,8;51,4;-;41.655;36.528;6.441;DKK;
26032512;100 - 199;2001;2019;80,32;3,7;84,4;402.668;240.780;2.701.527;98.799;DKK;
36043598;10 - 19;2014;2019;116,9;9,3;17,9;-;7.012;684;184;DKK;
39071118;20 - 49;1972;2019;112,01;5,5;23,5;-;25.245;8.983;1.080;DKK;
33046537;5 - 9;2010;2019;120,88;31,9;56,8;-;1.791;1.260;552;DKK;
36087080;10 - 19;2014;2019;71,96;11,4;-7,7;3.798;1.125;-73;61;DKK;
26210151;10 - 19;2001;2019;79,22;20,7;25,4;-;8.923;2.562;1.343;DKK;
38424408;-;2017;2019;64,12;28,8;-56;-;128;-165;54;DKK;
40404058;5 - 9;2019;2019;63,67;6,6;28,3;-;3.191;2.124;222;DKK;
34464081;5 - 9;2012;2019;208,63;1,4;53,3;-;932;1.966;-19;DKK;
39176513;100 - 199;1937;2019;207,93;17,2;54,8;480.471;-;167.342;37.671;DKK;
34611653;2 - 4;2012;2019;8.679,34;131,7;98,8;4.567;2.289;1.603;2.130;DKK;
39927772;2 - 4;2018;2019;46,55;-37,7;-25,9;-;-101;-128;-178;DKK;
10053994;1;1985;2019;226,07;4,1;59,2;747;495;235;16;DKK;
30006348;20 - 49;2006;2019;335,29;-1,5;77,5;582;-1.193;202.600;20.349;DKK;
34876894;50 - 99;2012;2019;140,32;26,5;38,5;-;36.702;9.328;4.889;DKK;
37473502;5 - 9;2016;2019;88,37;1;0,1;-;1.938;1;3;DKK;
39488914;2 - 4;2018;2019;192,77;13,7;55,6;2.453.853;995.751;2.071.699;388.470;DKK;
57817712;200 - 499;1979;2019;196,51;10,3;48,6;442.014;207.401;192.664;26.683;DKK;
39094975;2 - 4;2017;2018;280,66;64,4;64,4;378;130;52;52;DKK;
39315319;5 - 9;1942;2019;135,66;-6,2;25,4;-;3.338;1.209;209;DKK;
40517170;5 - 9;2019;2019;251,68;22,7;69;-;2.090;1.093;280;DKK;
26937698;100 - 199;2002;2019;61,29;11;37,5;171.805;93.959;28.918;6.863;DKK;
36090421;200 - 499;2014;2019;122,31;1,8;18,2;-;7.568;758;23;EUR;
38498320;2 - 4;2017;2018;109,4;3,4;8,6;-;535;62;13;DKK;
38756567;10 - 19;2017;2019;45,59;5,1;14,3;-;4.182;1.179;179;DKK;
12614241;20 - 49;1989;2020;139,59;4,3;26,7;-;9.561;4.806;303;DKK;
14983007;50 - 99;1991;2019;88,79;14,3;19,1;1.327.931;89.933;49.862;29.724;DKK;
27913334;10 - 19;2004;2019;121,82;44,4;18,6;-;6.721;452;842;DKK;
35399267;10 - 19;2013;2019;52,98;-34,1;-25,7;-;-60;-998;-1.037;DKK;
20082801;2 - 4;1997;2019;475,85;14,7;80,3;-;1.112;1.369;192;DKK;
36722037;5 - 9;2015;2019;604,19;-18,1;37,7;-;-506;1.878;-762;DKK;
40369740;50 - 99;2019;2019;85,68;6,7;12,3;-;25.212;6.659;1.618;DKK;
78658614;100 - 199;1985;2019;176,7;18,2;34,8;-;86.456;40.174;16.018;DKK;
29445699;2 - 4;2006;2019;102,42;9,4;17;-;2.378;296;98;DKK;
33858183;50 - 99;2011;2018;439,7;-5;82,6;-;59.217;317.668;-25.453;DKK;
38557580;5 - 9;2017;2019;120,39;29,6;16,5;-;2.559;222;309;DKK;
38279823;5 - 9;2016;2019;34,81;14,2;22,2;-;1.138;649;311;DKK;
39248786;5 - 9;2018;2019;50,75;-26,9;-10;-;1.275;-39;-89;DKK;
38295160;10 - 19;2017;2019;125,69;1,1;3;-;4.992;398;-251;DKK;
39582910;200 - 499;1953;2019;298,53;14,4;81,2;536.426;177.607;672.008;92.454;DKK;
38736620;10 - 19;2017;2019;155,72;18,6;58,3;-;7.782;3.263;763;DKK;
39972662;200 - 499;2018;2019;99,54;20,6;27,7;-;15.943;5.570;3.097;EUR;
39632217;20 - 49;1972;2019;253,28;3,2;62,6;-;5.045;40.700;1.368;DKK;
11051677;20 - 49;1987;2019;74,51;-7;8,6;-;12.963;1.710;-1.647;DKK;
39699613;1;1962;2019;162,9;16,5;51,3;-;2.959;7.821;1.371;DKK;
39707918;20 - 49;1932;2019;116,61;19,4;16,4;-;24.035;4.437;3.626;DKK;
20005238;-;1997;2019;471,11;0,3;81;-;-7;1.196;195;DKK;
40212116;200 - 499;1972;2020;200,97;-5,1;38,9;937.806;132.936;208.791;-21.432;DKK;
40217517;20 - 49;1971;2019;133,47;21,4;34,5;-;15.757;5.010;2.351;DKK;
28990081;5 - 9;2005;2019;287,6;-4,9;70,7;-;2.503;1.815;-99;DKK;
30077431;2 - 4;2006;2019;89,86;-13,8;-5,8;-;873;-94;-221;DKK;
40453814;10 - 19;1975;2019;218,19;52;57,5;-;17.178;11.301;8.081;DKK;
40516611;500 - 999;1982;2019;132,95;10,3;27,3;5.117.656;545.653;256.794;75.820;DKK;
31428742;5 - 9;2008;2019;122,81;2,8;22,8;-;1.848;340;28;DKK;
40568611;20 - 49;1964;2020;217,78;20,2;44,7;-;20.584;11.301;3.997;DKK;
40575510;20 - 49;1972;2019;375,26;13,4;68,7;-;26.375;41.420;6.390;DKK;
40732713;2 - 4;1972;2019;113,5;5,5;33,2;-;1.141;697;54;DKK;
40995013;10 - 19;1975;2019;235,61;22,6;41,9;-;8.016;3.369;1.320;DKK;
41089814;50 - 99;1972;2019;115,98;-7,7;32,7;-;7.414;21.011;-4.929;DKK;
41118814;200 - 499;1972;2020;248,49;8,3;57,5;746.200;154.307;608.704;75.816;DKK;
41213019;20 - 49;1972;2019;141,87;2,8;30,7;-;22.963;19.603;804;DKK;
33773897;-;2011;2019;26.666,67;-0,4;99,6;-;0;80;0;DKK;
41333715;100 - 199;1922;2018;74,11;8,6;60,5;380.440;176.940;281.636;27.239;DKK;
41428414;5 - 9;1953;2018;217,36;2;44,9;-;910;19.754;152;DKK;
41470119;50 - 99;1972;2019;147,06;6,4;39;157.182;70.894;41.077;4.341;DKK;
41668016;20 - 49;1972;2019;123,38;5,2;23,8;-;19.541;3.607;1.101;DKK;
41691018;-;1972;2019;96,69;6,3;18,5;-;5.326;2.681;-89;DKK;
41812516;20 - 49;1972;2019;113,08;0,7;10,9;-;13.885;5.453;-777;DKK;
35025081;5 - 9;2013;2019;116,65;-3,8;43,3;-;780;2.090;-167;DKK;
41895128;200 - 499;1957;2018;117,36;2,9;27,6;766.013;132.346;263.984;44.000;DKK;
41928611;20 - 49;1976;2019;142,65;6,6;59,1;-;23.613;42.549;3.237;DKK;
35249923;2 - 4;2013;2019;137,71;4,1;31,9;-;1.558;453;50;DKK;
35401202;5 - 9;2013;2019;138,65;43,3;43,5;-;3.418;966;762;DKK;
41956712;-;1999;2019;27,45;22,1;44,6;7.692.479;4.080.502;2.967.329;1.140.359;DKK;
42025917;10 - 19;1972;2019;217,28;16,4;64,3;-;10.580;9.850;1.717;DKK;
42130710;5 - 9;1972;2020;252,46;4,9;50,1;-;4.206;9.601;660;DKK;
42155918;200 - 499;1961;2018;35,31;8,7;29,3;924.504;318.173;175.007;35.392;DKK;
42334219;-;1957;2019;130,45;10,9;39;4.227.423;2.552.743;2.538.565;551.594;DKK;
42514012;100 - 199;1972;2019;78,71;-14,1;20,6;-;16.969;16.892;-10.778;DKK;
42525928;20 - 49;1980;2019;79,04;1,5;13,2;126.948;16.740;5.554;-298;DKK;
42612618;10 - 19;1972;2019;711,57;8,3;87,5;-;9.606;28.862;2.128;DKK;
42625728;50 - 99;1977;2019;164,47;7,4;53;-;17.276;41.929;19.654;DKK;
42783110;20 - 49;1979;2019;162,38;9,8;41,2;-;20.150;12.925;2.109;DKK;
42847410;10 - 19;1975;2019;103,82;4,5;14,2;-;8.216;2.473;379;DKK;
42922110;10 - 19;1975;2019;113,06;9,2;18,5;-;7.301;1.479;573;DKK;
42954616;20 - 49;1976;2019;135,29;12,4;36,5;-;13.152;3.935;962;DKK;
42997811;-;1926;2019;101,88;-10,3;36,1;3.157.100;700.600;602.100;-203.000;DKK;
43137611;20 - 49;1973;2019;181,05;-7,9;49,1;-;8.636;20.272;549;DKK;
43220810;20 - 49;1975;2019;149,86;6,9;25,3;-;24.289;5.593;972;DKK;
43243519;20 - 49;1936;2019;183,85;14;47,8;-;17.362;11.138;2.716;DKK;
43334611;20 - 49;1974;2019;136,69;13,7;48,2;-;11.395;3.434;798;DKK;
43506714;5 - 9;1973;2019;100,91;-14,9;17,7;-;1.787;1.565;-1.734;DKK;
43520318;50 - 99;1972;2020;168,53;14,9;39,8;-;45.966;26.973;7.795;DKK;
38887890;2 - 4;2017;2019;173,33;41,6;44,6;-;1.100;404;291;DKK;
38967320;20 - 49;2017;2019;75,92;8,8;1;-;8.247;31;197;DKK;
39658305;5 - 9;2018;2019;195,62;-3,2;26;-;2.170;244;-29;DKK;
43925318;20 - 49;1976;2019;102,7;-3,4;18,1;-;3.089;16.559;-3.513;DKK;
43925628;5 - 9;1975;2019;164,93;22,6;35,5;-;3.689;941;436;DKK;
40421688;5 - 9;2019;2019;78,89;3,4;25,4;-;1.869;934;10;DKK;
44782510;100 - 199;1973;2019;83,57;-0,8;61,2;125.668;63.380;1.705.073;222.952;DKK;
44815710;-;1975;2019;0;6,8;41,8;-;2.844;13.060;1.230;DKK;
44858614;20 - 49;1984;2019;85,75;7;26,7;-;12.202;3.298;460;DKK;
46280113;50 - 99;1960;2019;139,55;8,3;31,2;-;28.791;15.285;2.804;DKK;
49722516;20 - 49;1973;2019;70,36;2,4;1,1;-;18.898;544;257;DKK;
50445410;20 - 49;1974;2019;101,47;0,1;22,6;-;9.085;9.160;-557;DKK;
50496317;100 - 199;1984;2020;137,21;4,9;22,4;-;46.952;29.012;3.995;DKK;
44910128;20 - 49;1957;2020;252,75;6;69,6;-;23.147;22.829;1.471;DKK;
45049310;10 - 19;1975;2019;135,2;9,3;34,8;-;4.302;9.337;1.675;DKK;
45168212;5 - 9;1975;2019;64,87;-0,1;24,8;-;3.494;1.954;-1;DKK;
45349918;500 - 999;1948;2019;310,99;17,4;68,8;1.359.722;-;793.535;147.574;EUR;
51814312;20 - 49;1975;2019;158,33;13;44,8;-;8.520;2.892;676;DKK;
52953413;20 - 49;1975;2019;155,6;6,7;41,2;-;20.898;15.453;1.849;DKK;
45505316;50 - 99;1999;2019;128,72;25,7;30,8;-;96.400;52.019;33.795;DKK;
53258018;20 - 49;1975;2019;305,31;0,1;79,3;-;12.414;33.949;4.844;DKK;
54757018;20 - 49;1962;2019;119,99;-0,4;22,3;55.349;-;5.398;-358;DKK;
45589315;10 - 19;1975;2019;71,51;15,2;13,7;-;12.972;2.206;1.241;DKK;
45616428;2 - 4;1976;2019;238,31;2,9;65,9;-;895;10.313;298;DKK;
45737810;100 - 199;1958;2019;160,73;2;50;-;87.919;84.216;1.807;DKK;
45803910;200 - 499;1945;2019;123,85;7;44,8;437.138;114.306;82.879;9.585;DKK;
45810011;100 - 199;1935;2019;168,08;10,7;50,6;-;175.440;191.048;29.868;DKK;
46033418;20 - 49;1972;2019;116,95;8,3;36,6;-;17.689;6.401;1.008;DKK;
46059328;100 - 199;1972;2019;173,79;-11,3;42,1;-;62.634;58.276;-13.526;DKK;
59637819;-;1976;2019;7.564,93;-2,7;98,7;-;-40;1.493;-26;DKK;
59910728;-;1976;2019;342,06;16,4;64;-;9.289;19.842;3.856;DKK;
46293819;50 - 99;1970;2019;101,55;9,9;20,7;-;10.080;7.532;2.248;DKK;
46313313;20 - 49;1985;2019;125,78;6,6;30,2;-;3.502;5.062;634;DKK;
46336518;-;1976;2019;88,31;-144,7;-13,2;-;-205;-18;-184;DKK;
46410211;50 - 99;1973;2019;226,55;7,2;54;-;52.904;47.975;4.814;DKK;
46482611;20 - 49;1973;2019;199,3;3,9;50,2;-;12.870;11.747;621;DKK;
60227519;100 - 199;1981;2019;139,95;1,5;25,6;-;50.686;41.443;1.942;DKK;
62403128;5 - 9;1980;2019;363,04;15,7;73;-;2.511;2.506;444;DKK;
62639717;20 - 49;1980;2019;132,07;29,4;45,9;-;21.448;11.940;6.598;DKK;
46583019;20 - 49;1973;2019;193,19;6,8;37,6;-;17.418;12.980;1.246;DKK;
65782928;50 - 99;1981;2019;150,85;3,7;39,1;-;21.992;18.963;1.220;DKK;
66867412;10 - 19;1979;2019;390,43;8,9;76,3;-;12.157;19.018;1.705;DKK;
46911512;200 - 499;1973;2019;102,5;11;42,9;-;127.624;55.837;10.837;DKK;
67044428;50 - 99;1981;2019;152,21;1,6;36,1;-;27.964;34.579;1.102;DKK;
67237013;50 - 99;1981;2019;105,46;-4,7;10,1;-;19.371;3.124;-1.479;DKK;
46936728;50 - 99;1973;2019;167,89;7;47;-;31.793;25.101;2.869;DKK;
67301110;20 - 49;1981;2019;111,31;1,8;31,8;117.975;13.825;7.521;1.141;DKK;
47004810;10 - 19;1975;2019;91,76;3,2;27,3;-;4.735;2.478;193;DKK;
70785412;50 - 99;1982;2019;128,37;4;22,3;-;20.687;12.183;1.060;DKK;
